1.169791928442861888e-02 1.126632019069361001e-02 1.085064510644982889e-02 1.045030650942960389e-02 1.006473855421839703e-02 9.693396272479217965e-03 9.335754802685069381e-03 8.991308648270700948e-03 8.659570963155106132e-03 8.340072863624979280e-03 8.032362765606440580e-03 7.736005746388393590e-03 7.450582929895335944e-03 7.175690894640757503e-03 6.910941103524311825e-03 6.655959354666843124e-03 6.410385252507051074e-03 6.173871698412250822e-03 5.946084400083227750e-03 5.726701399059797200e-03 5.515412615659207561e-03 5.311919410704218913e-03 5.115934163421386599e-03 4.927179864912948834e-03 4.745389726627712891e-03 4.570306803277554390e-03 4.401683629666565400e-03 4.239281870919507644e-03 4.082871985615234463e-03 3.932232901348919896e-03 3.787151702264541109e-03 3.647423328115974826e-03 3.512850284431336210e-03 3.383242363370920006e-03 3.258416374884191054e-03 3.138195887785826931e-03 3.022410980384881898e-03 2.910898000314548605e-03 2.803499333223114561e-03 2.700063179999144438e-03 2.600443342216016834e-03 2.504499015492574546e-03 2.412094590477804282e-03 2.323099461178260421e-03 2.237387840357327098e-03 2.154838581745381967e-03 2.075335008809593446e-03 1.998764749841311968e-03 1.925019579127977380e-03 1.853995263985049958e-03 1.830157606971293330e-03 1.806624368370660745e-03 1.783391691790609445e-03 1.760455769219569297e-03 1.737812840427172987e-03 1.715459192371815650e-03 1.693391158615449154e-03 1.671605118745528870e-03 1.650097497804017084e-03 1.628864765723375381e-03 1.607903436769447152e-03 1.587210068991152558e-03 1.566781263676916619e-03 1.546613664817749964e-03 1.526703958576891389e-03 1.507048872765956709e-03 1.487645176327485278e-03 1.468489678823833421e-03 1.449579229932328704e-03 1.430910718946601769e-03 1.412481074284035023e-03 1.394287262999249462e-03 1.376326290303551796e-03 1.358595199090276151e-03 1.341091069465948386e-03 1.323811018287204041e-03 1.306752198703384910e-03 1.289911799704748525e-03 1.273287045676233312e-03 1.256875195956689856e-03 1.240673544403535786e-03 1.224679418962755333e-03 1.208890181244181563e-03 1.193303226101997093e-03 1.177915981220394948e-03 1.162725906704334964e-03 1.147730494675323508e-03 1.132927268872179231e-03 1.118313784256696596e-03 1.103887626624174001e-03 1.089646412218727789e-03 1.075587787353345093e-03 1.061709428034613052e-03 1.048009039592075198e-03 1.034484356312147333e-03 1.021133141076545217e-03 1.007953185005173525e-03 9.949423071034101552e-04 9.820983539137405870e-04 9.527663878701167401e-04 9.243052643716040840e-04 8.966893088704438628e-04 8.698935974993385811e-04 8.438939353424878892e-04 8.186668353278214651e-04 7.941894977229442890e-04 7.704397902178020422e-04 7.473962285775224675e-04 7.250379578493738094e-04 7.033447341081975777e-04 6.822969067251273686e-04 6.618754011448042514e-04 6.420617021567360519e-04 6.228378376468182275e-04 6.041863628154371365e-04 5.860903448489569473e-04 5.685333480317390342e-04 5.514994192862253137e-04 5.349730741289404016e-04 5.189392830306254660e-04 5.033834581690243551e-04 4.882914405631850726e-04 4.736494875784315458e-04 4.594442607914716844e-04 4.456628142054053438e-04 4.322925828046702743e-04 4.193213714402577348e-04 4.067373440357859764e-04 3.945290131052941562e-04 3.826852295738664947e-04 3.711951728924548009e-04 3.600483414385008646e-04 3.492345431942016657e-04 3.387438866944895532e-04 3.285667722370150820e-04 3.186938833466498888e-04 3.091161784872258262e-04 2.998248830134354502e-04 2.908114813560225102e-04 2.820677094335784468e-04 2.735855472844537757e-04 2.653572119124736534e-04 2.573751503403267846e-04 2.496320328646717160e-04 2.421207465071656731e-04 2.348343886557969801e-04 2.277662608910482271e-04 2.209098629915826366e-04 2.178223739887093073e-04 2.147597238254258069e-04 2.117224105755912019e-04 2.087108960941508936e-04 2.057256074235371413e-04 2.027669381544492029e-04 1.998352497423685093e-04 1.969308727811280499e-04 1.940541082348152169e-04 1.912052286292544002e-04 1.883844792042790590e-04 1.855920790279665382e-04 1.828282220739798432e-04 1.800930782631231263e-04 1.773867944701912932e-04 1.747094954971591422e-04 1.720612850137286196e-04 1.694422464662199729e-04 1.668524439557710385e-04 1.642919230867726855e-04 1.617607117864494658e-04 1.592588210964647586e-04 1.567862459374035663e-04 1.543429658469650629e-04 1.519289456926702911e-04 1.495441363598683736e-04 1.471884754158006678e-04 1.448618877504630198e-04 1.425642861949826695e-04 1.402955721182059438e-04 1.380556360021727668e-04 1.358443579971363663e-04 1.336616084567635769e-04 1.315072484541365231e-04 1.293811302791561155e-04 1.272830979179305532e-04 1.252129875147159485e-04 1.231706278169593914e-04 1.211558406039766592e-04 1.191684410997855307e-04 1.172082383705945778e-04 1.152750357074383320e-04 1.133686309944313773e-04 1.114888170631022219e-04 1.096353820332513504e-04 1.078081096407694538e-04 1.060067795528341783e-04 1.042311676708940541e-04 1.024810464218349330e-04 9.939432608241508861e-05 9.638807704482897144e-05 9.346090445719089444e-05 9.061139196249250963e-05 8.783810583159220968e-05 8.513959879244076072e-05 8.251441357354562538e-05 7.996108617870882477e-05 7.747814890915443581e-05 7.506413314829184235e-05 7.271757192353259626e-05 7.043700225879485270e-05 6.822096733058446993e-05 6.606801843983524868e-05 6.397671681102184700e-05 6.194563522942154467e-05 5.997335952680015971e-05 5.805848992522494702e-05 5.619964224816514063e-05 5.439544900752789862e-05 5.264456037478981032e-05 5.094564504392292602e-05 4.929739099337676010e-05 4.769850615396307872e-05 4.614771898909866290e-05 4.464377899348772298e-05 4.318545711597507775e-05 4.177154611196664657e-05 4.040086083049846972e-05 3.907223844073646948e-05 3.778453860240607240e-05 3.653664358438342880e-05 3.532745833542628235e-05 3.415591051078307647e-05 3.302095045819231962e-05 3.192155116656965460e-05 3.085670818047763609e-05 2.982543948328168599e-05 2.882678535171452627e-05 2.785980818440046076e-05 2.692359230672921645e-05 2.601724375431678504e-05 2.513989003714594105e-05 2.429067988634391940e-05 2.346878298542570869e-05 2.267338968771075129e-05 2.190371072150627525e-05 2.115897688454296399e-05 2.043843872904707644e-05 2.036006552203281170e-05 2.028197891227580209e-05 2.020417793060866075e-05 2.012666161067313137e-05 2.004942898891508735e-05 1.997247910457928351e-05 1.989581099970426378e-05 1.981942371911710960e-05 1.974331631042835092e-05 1.966748782402665701e-05 1.959193731307367294e-05 1.951666383349885946e-05 1.944166644399410588e-05 1.936694420600866480e-05 1.929249618374370400e-05 1.921832144414722761e-05 1.914441905690862126e-05 1.907078809445350887e-05 1.899742763193831808e-05 1.892433674724510996e-05 1.885151452097613771e-05 1.877896003644856111e-05 1.870667237968914754e-05 1.863465063942886110e-05 1.856289390709754325e-05 1.849140127681850876e-05 1.842017184540325681e-05 1.834920471234595171e-05 1.827849897981816458e-05 1.820805375266339806e-05 1.813786813839167550e-05 1.806794124717419112e-05 1.799827219183780424e-05 1.792886008785970302e-05 1.785970405336184110e-05 1.779080320910564542e-05 1.772215667848642910e-05 1.765376358752805179e-05 1.758562306487733263e-05 1.751773424179871397e-05 1.745009625216868446e-05 1.738270823247032080e-05 1.731556932178786670e-05 1.724867866180112896e-05 1.718203539678011063e-05 1.711563867357934944e-05 1.704948764163258490e-05 1.698358145294710689e-05 1.691791926209831431e-05 1.659323886461348496e-05 1.627453306633129754e-05 1.596169904507426258e-05 1.565463554214802534e-05 1.535324284494540291e-05 1.505742276952082779e-05 1.476707864314537559e-05 1.448211528685284993e-05 1.420243899798644152e-05 1.392795753275535857e-05 1.365858008881022064e-05 1.339421728784559145e-05 1.313478115823783463e-05 1.288018511772565996e-05 1.263034395614090881e-05 1.238517381819637540e-05 1.214459218633717923e-05 1.190851786366199574e-05 1.167687095692000150e-05 1.144957285958925493e-05 1.122654623504159282e-05 1.100771499979932674e-05 1.079300430688819112e-05 1.058234052929131183e-05 1.037565124350810022e-05 1.017286521322236177e-05 9.973912373082960325e-06 9.778723812600955954e-06 9.587231760166098389e-06 9.399369567186067293e-06 9.215071692351012458e-06 9.034273686026317838e-06 8.856912174775884901e-06 8.682924846018283247e-06 8.512250432817899658e-06 8.344828698812957495e-06 8.180600423282259777e-06 8.019507386352273747e-06 7.861492354345979961e-06 7.706499065274898750e-06 7.554472214475387554e-06 7.405357440390401777e-06 7.259101310497545855e-06 7.115651307384351348e-06 6.974955814971296220e-06 6.836964104883394539e-06 6.701626322970665779e-06 6.568893475977956348e-06 6.438717418364328509e-06 6.311050839272296200e-06 6.185847249646991618e-06 6.063060969505171930e-06 5.942647115354245685e-06 5.824561587760880159e-06 5.708761059069271801e-06 5.595202961268589346e-06 5.483845474009296518e-06 5.374647512768079891e-06 5.267568717160670394e-06 5.162569439402202710e-06 5.059610732914540821e-06 4.958654341079765013e-06 4.859662686139378203e-06 4.762598858238274422e-06 4.667426604612833349e-06 4.574110318922326887e-06 4.482615030722657771e-06 4.392906395081735628e-06 4.304950682335376665e-06 4.218714767982853664e-06 4.134166122721176433e-06 4.051272802616901599e-06 3.970003439414639973e-06 3.890327230981027352e-06 3.812213931883122831e-06 3.735633844100184749e-06 3.660557807867538016e-06 3.586957192651566394e-06 3.514803888254498589e-06 3.444070296047853567e-06 3.374729320333433368e-06 3.306754359830499258e-06 3.240119299287984773e-06 3.174798501220560645e-06 3.110766797767164176e-06 3.047999482670900814e-06 2.986472303378924553e-06 2.926161453261083369e-06 2.867043563946103175e-06 2.809095697773907199e-06 2.752295340362940415e-06 2.696620393291092519e-06 2.642049166888978988e-06 2.588560373144326172e-06 2.536133118716114497e-06 2.484746898057207105e-06 2.434381586644236584e-06 2.385017434313340318e-06 2.289215438785888103e-06 2.197190150664279194e-06 2.108796389714485804e-06 2.023894360910280990e-06 1.942349465274067877e-06 1.864032116767440751e-06 1.788817565073185348e-06 1.716585724112361138e-06 1.647221006142020372e-06 1.580612161281407977e-06 1.516652122316591468e-06 1.455237854636002044e-06 1.396270211151749466e-06 1.339653792064159304e-06 1.285296809329648673e-06 1.233110955694678963e-06 1.183011278161302582e-06 1.134916055752539047e-06 1.088746681448688475e-06 1.044427548168419043e-06 1.001885938671343401e-06 9.610519192616264208e-07 9.218582371749523603e-07 8.842402215340763389e-07 8.485475039314596390e-07 8.146726213594514612e-07 7.821333948439688118e-07 7.508780178067443190e-07 7.208566484289423825e-07 6.920213375062418453e-07 6.643259588246595999e-07 6.377261419762419051e-07 6.121792075358957247e-07 5.876441045227796272e-07 5.640813500718024861e-07 5.414529712428125808e-07 5.197224488971549413e-07 4.988546635732209420e-07 4.788158432946195034e-07 4.595735132465105329e-07 4.410964472575186904e-07 4.233546210265232185e-07 4.063191670354018452e-07 3.899623310905897149e-07 3.742574304380368539e-07 3.591788133978505280e-07 3.447018204665436768e-07 3.308027468364325741e-07 3.174588062832870938e-07 3.093456132679873760e-07 3.014400284414811692e-07 2.937367324695634998e-07 2.862305424881846831e-07 2.789164085976332597e-07 2.717894104469073987e-07 2.648447539059373299e-07 2.580777678234022550e-07 2.514839008679417819e-07 2.450587184506052295e-07 2.387978997264493331e-07 2.326972346732554139e-07 2.267526212453625159e-07 2.209600626007004679e-07 2.153156643991250673e-07 2.098156321702240220e-07 2.044562687488090022e-07 1.992339717763412946e-07 1.941452312666053009e-07 1.891866272339659671e-07 1.843548273826025785e-07 1.796465848551538164e-07 1.750587360392346204e-07 1.705881984303462547e-07 1.662319685497193458e-07 1.619871199156785501e-07 1.578508010671565783e-07 1.538202336380046531e-07 1.498927104808033875e-07 1.460655938388918606e-07 1.423363135653767132e-07 1.387023653879154347e-07 1.351613092180900308e-07 1.317107675042273670e-07 1.283484236265492699e-07 1.250720203335581762e-07 1.218793582186041199e-07 1.187682942355930321e-07 1.157367402528321441e-07 1.127826616440336922e-07 1.099040759155143137e-07 1.070990513686675414e-07 1.043657057967938464e-07 1.017022052154095665e-07 9.910676262517306058e-08 9.657763680658669661e-08 9.411313114565846151e-08 9.171159248972975041e-08 8.937141003268736376e-08 8.709101422881097537e-08 8.486887573451429525e-08 8.270350437726411844e-08 8.059344815098135602e-08 7.853729223723695894e-08 7.653365805158629747e-08 7.458120231439017779e-08 7.267861614549492399e-08 7.082462418216008644e-08 6.901798371963210559e-08 6.725748387378399120e-08 6.554194476525502727e-08 6.387021672453378995e-08 6.224117951745088770e-08 6.065374159055276895e-08 5.910683933584733880e-08 5.759943637442440789e-08 5.613052285846307586e-08 5.469911479115640942e-08 5.330425336409108717e-08 5.194500431163305717e-08 5.062045728188481192e-08 4.932972522378457011e-08 4.807194378993615725e-08 4.684627075476300276e-08 4.565188544759269413e-08 4.448798820029049320e-08 4.335379980906473287e-08 4.224856101008309246e-08 4.117153196854269458e-08 4.012199178084920801e-08 3.909923798956878397e-08 3.810258611082344246e-08 3.713136917381080204e-08 3.618493727213756353e-08 3.526265712666127958e-08 3.436391165954724418e-08 3.348809957925031378e-08 3.263463497614199374e-08 3.180294692851000561e-08 3.099247911866232889e-08 3.020268945887790151e-08 2.943304972694992540e-08 2.868304521107572407e-08 2.795217436385378923e-08 2.723994846515324275e-08 2.654589129362810700e-08 2.586953880665522184e-08 2.521043882847812748e-08 2.333230386544269953e-08 2.159424006663513409e-08 1.998578898476389229e-08 1.849727397996237167e-08 1.711974170571493708e-08 1.584490797967427089e-08 1.466510771036444458e-08 1.357324857548517907e-08 1.256276817038434032e-08 1.162759436640951191e-08 1.076210863839486916e-08 9.961112138618771502e-09 9.219794311287213423e-09 8.533703857060312020e-09 7.898721871438906786e-09 7.311036994053414593e-09 6.767122418128172290e-09 6.263714620706575589e-09 5.797793684683684345e-09 5.366565093369472925e-09 4.967442887254230839e-09 4.598034080924495589e-09 4.255817324695593676e-09 3.937242215966834327e-09 3.642525156717435670e-09 3.369878535486240481e-09 3.117648753699734342e-09 2.884306173164963050e-09 2.668435818088931886e-09 2.468728774953255234e-09 2.283974237832064863e-09 2.113052150680553048e-09 1.954926401764143892e-09 1.808638528767236746e-09 1.673301896236024418e-09 1.548096309890998029e-09 1.432263035009474889e-09 1.325100188542665052e-09 1.225958476910769538e-09 1.134237253527267245e-09 1.049380872052734404e-09 9.708753131812088939e-10 8.982450644293446531e-10 8.310502339403939933e-10 7.688838807411176938e-10 7.113695452085051784e-10 6.581589647229441989e-10 6.089299606124861048e-10 5.633844835362107399e-10
