# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
7.939134000203686981e+01, -1.421690862662780773e+03, -1.750239682681553859e+03, 3.009394902003188765e-02, 3.538516526385057648e-01, 1.823803202954496494e-02
1.933485741894380716e-02, -1.993904145633184355e-01, -8.799155111388991257e-02, 2.402292813261459870e+01, 2.118204016443792526e+01, -3.357059843628387341e+01
3.413988564471304721e-01, -1.307394486201518102e+00, -4.550860329799928827e+00, -5.736927189995982168e+00, 3.676356508398327616e+00, -1.879073847318940560e+00
-1.350215410177353590e+02, 9.145474640155509860e+02, 1.880782972475804229e+02, 5.843940832003639146e-02, 6.206918699736654194e-02, 2.392330899704734615e-01
-8.793417782399519655e-01, -3.450415275628331280e+00, -3.410984341329160063e+00, 7.360278867748283993e+00, 2.696886872673659674e+00, 3.967796088421333689e-01
-3.098727529113096466e+02, -2.282619969820095776e+02, 2.613944837493336308e+02, -3.742297737663740076e-01, 4.235257269934616930e-01, -1.731764279453139876e-01
8.747607308725108277e-01, 2.495217805609858952e-01, -8.753837653175560174e-01, 1.507513654672208547e+00, -1.062498411908481089e+01, -7.374408760850499789e+00
-1.332928116595782364e-01, 1.494418804799094169e-01, -9.576202777526204857e-02, -3.587490421264747198e+01, -1.786480949510217897e+01, -2.979290588544553842e+01
-1.580788640226134767e+01, -9.317574375045381885e+00, -1.714656572988067174e+00, -9.055374577635950661e-01, 1.065118252953842548e+00, 2.517683214139396330e+00
5.368172430628891318e-04, -3.683298642665647216e-01, 3.851274429676044830e-01, 3.834624877977776070e+00, -2.097981035652532711e+01, -1.429198808037032009e+01
2.987067878381724828e+00, -2.272448153906807988e+01, -3.229170896823244163e+01, -2.467392450105525104e+00, 1.205800005560574983e-01, 7.172135876449327041e-01
-2.783394066633780312e+03, 5.506084184076100428e+03, 3.518204741594429947e+02, -1.686631794328093126e-01, -2.096423389199329052e-02, 1.035168801590245768e-01
1.131559905703260483e+03, 1.133154748131637689e+03, 9.857171821718324054e+02, 1.072393095239423111e-01, -1.541269426373944873e-01, -1.029063235564373624e-01
-7.146933862044747843e-02, 2.506611002684131992e-02, -3.294626384240890993e-02, 1.458640148080874788e+01, 5.476970764064053299e+01, -2.190018265060054503e+01
1.959634854597372758e-02, -3.692868512949020188e-01, 4.021056163009807949e-01, -2.138941999118361892e+01, 1.486718895509624616e+01, 1.685009264016232855e-01
2.467626223861020307e+01, -2.979727105610299986e+01, 1.267454813056947849e+01, 2.929127855956227267e-01, -8.244080855926595452e-01, -8.011487976598127281e-01
-3.582801709007845531e-02, 2.009335821558700524e-03, 5.230542277605574296e-03, 1.752298963967181678e+01, 3.751617429252818425e+01, 1.056164638513359222e+02
5.242303110970191860e+00, -5.354162340509964757e+00, -3.402593164202748266e+00, -3.601979844613798942e+00, -6.308320282377003707e+00, 1.746222725810509635e+00
3.299319452628727278e-01, -6.685268381017122064e-01, -1.801103395399627216e-01, -1.003276358565282633e+00, 1.317518370530949312e+01, -1.756356165896751165e+01
-1.502476940591544441e+01, 6.075718655664541501e+00, 3.667823746467500712e+01, -6.015078942607978707e-01, 1.351304723827039478e+00, 1.072472162016939290e+00
-4.260026076183593524e+00, 1.732935474792188568e+00, -7.128502059708035077e+00, -1.230131501653820347e+00, -3.758255642186564494e+00, -3.274941768346087301e+00
2.422677641999634261e-03, -1.005616763101296017e-02, 7.033932967965533800e-03, -1.406521185096797240e+02, 2.965117307437382621e+01, 9.083565518966912578e+01
