# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
-8.530658818698034551e+00, -6.294478531103890440e+00, -2.610874310917618235e+00, -1.055391793412695928e-01, 6.190312665344097631e-01, -1.201628729547611768e-01
4.243151033696645480e-01, 2.572901511398822727e+00, -5.736690581041000492e+00, -4.720240581421323439e-02, -1.881813020208138731e-01, 1.261182879300986048e+00
-6.926258987878876061e-01, 8.763551077814186741e-01, -4.928315600231507609e-01, 6.102003031858362903e+00, -9.339558122747822821e+00, 1.526702878521191353e+00
1.190883842627839861e+01, 1.641804206244228181e+00, 3.493237403210677883e+01, 4.719654530634424111e-02, -8.711134201460514481e-02, 5.394010857787192442e-02
3.011450197805964207e-02, 2.891613437889023475e-02, 2.196568608880922549e-02, 2.971577876174451127e+00, 1.617940688727783183e+01, -3.479684041835432140e+01
-6.404173527576514857e+01, -6.240473924718420440e-01, 1.833860246371236613e+01, 1.085872929151523031e-01, 7.817883629672693624e-02, -6.568545168239743604e-02
-1.557626636402698672e+01, -2.532831996213411685e+01, 7.300028878101126395e+01, -7.322575061434002941e-02, -3.050588842495537412e-01, -8.700834420581060602e-02
-1.927930252302455585e-02, -1.808805446335786174e-02, -1.654547111522533878e-02, 2.397282187199398251e+01, -4.935411836975037936e+00, -2.258025283030177732e+01
-3.582954885965457947e+01, 5.768919381468844421e+01, -7.909716479266815270e+01, 3.563220125955630091e-01, -1.589503796869010666e-01, -2.112916051024912034e-01
-2.616599321235085415e-02, 1.919396751471442314e-02, -1.376212769726321006e-01, 5.168294090188123846e+01, 2.821661517321731694e+01, 1.131775263594263414e+01
1.076840586131265487e-02, -2.105922964701351877e-03, -2.016295137557750760e-03, 3.902391193953348214e+00, -5.537014519584594119e+00, 2.662460333252804645e+01
1.933822099530171368e-01, -3.282344924630521644e-04, 7.757529278827118846e-02, -1.054452238510419271e+01, -3.722873024897040750e+00, 6.773699635350801884e+00
1.130028008291402131e+02, -2.515460608239781379e+02, -1.417976118989805627e+02, -2.024994482206748103e-01, 8.426887586346751280e-02, -1.334729374441714356e-01
1.349892996504224563e+01, 1.275031508430496530e+01, -2.675303023701249217e+01, -4.018942080994944988e-01, -1.947026334358574973e+00, 1.344195068621083511e-01
-1.074858032005167052e+00, 1.482109159040846391e+00, -8.491709771070238277e-01, -3.251954988340956199e+00, -1.001832167601704526e+01, 6.430370988592832404e+00
-1.428737588280955872e+00, -1.290923580098034540e-01, -4.597539981194145309e-01, -2.826413070623301493e+00, 1.736477390351143235e+00, 3.610224545888909842e-01
-4.791253046061803578e-01, -4.316185720449381336e+01, 2.561266349310420765e+02, 1.133059311008217246e-01, 2.630602712266457144e-01, 7.872580202671104754e-02
-1.117306983992391069e-02, 1.535199848653508690e-02, 1.654422371513018450e-02, -4.192318621338256435e+01, -1.635288001392455115e+01, -1.313819868448804407e+01
-2.403137311266648535e+00, -1.838873300004383982e+00, 8.854925908038775439e-01, 6.260455078854516853e-02, -4.190264767592633000e+00, -1.177107648802049766e+00
-3.066352336711261017e+01, -2.030095831319605892e+01, -1.966737951291879938e+01, 8.798592429075270394e-01, -8.116880766951916071e-01, -7.292144934042249504e-01
3.660991201218275926e+00, 4.819656370034795856e+01, 5.889251219551789873e-01, 4.388873483290793298e-01, -1.709112204401761204e-01, 4.243246210772697036e-01
2.355669542335801836e+00, 8.737336620637040641e-01, 5.882169609841052527e-01, 5.570312597898224638e+00, -5.909960440565498629e+00, 4.835753714373066892e+00
4.821495916455289965e+00, -4.664788232566133530e+01, 8.486705609740542444e-01, 5.771994420009652618e-04, 1.557301719828928233e-01, -1.728102571734534132e-01
