# mass/M_sun, probability density
1.796387690429689599e+00 3.684511734234392072e-02
1.811011713623045694e+00 3.624609029887430889e-02
1.825635736816401788e+00 3.566216527497780009e-02
1.840259760009764989e+00 3.509283446537560247e-02
1.854883783203121084e+00 3.453761157612526139e-02
1.869507806396484284e+00 3.399603008914065666e-02
1.884131829589840379e+00 3.346764236736857190e-02
1.898755852783203579e+00 3.295201883761735701e-02
1.913379875976559674e+00 3.244874712153294344e-02
1.928003899169922875e+00 3.195743119144177358e-02
1.942627922363278969e+00 3.147769053006278794e-02
1.957251945556642170e+00 3.100915960841928512e-02
1.971875968749998265e+00 3.055148728098465785e-02
1.986499991943361465e+00 3.010433571981820100e-02
2.001124015136717560e+00 2.966737988634144188e-02
2.015748038330073655e+00 2.924030753258554521e-02
2.030372061523436855e+00 2.882281801922032330e-02
2.044996084716792950e+00 2.841462145685184904e-02
2.059620107910156150e+00 2.801543941160872242e-02
2.074244131103512245e+00 2.762500369862684949e-02
2.088868154296875446e+00 2.724305522990926390e-02
2.103492177490231541e+00 2.686934509402010007e-02
2.118116200683594741e+00 2.650363355152699288e-02
2.132740223876950836e+00 2.614568868164574011e-02
2.147364247070314036e+00 2.579528718130370477e-02
2.161988270263670131e+00 2.545221402640038613e-02
2.176612293457033331e+00 2.511626118346266603e-02
2.191236316650389426e+00 2.478722789863036999e-02
2.205860339843745521e+00 2.446492103893038034e-02
2.220484363037108722e+00 2.414915371165734376e-02
2.235108386230464816e+00 2.383974494424737772e-02
2.249732409423828017e+00 2.353652085158525198e-02
2.264356432617184112e+00 2.323931323113689190e-02
2.278980455810547312e+00 2.294795858668474339e-02
2.293604479003903407e+00 2.266229994936526382e-02
2.308228502197266607e+00 2.238218560182776706e-02
2.322852525390622702e+00 2.210746774697015110e-02
2.337476548583985902e+00 2.183800431068004186e-02
2.352100571777341997e+00 2.157365815191921929e-02
2.366724594970705198e+00 2.131429563283438258e-02
2.381348618164061293e+00 2.105978773815595645e-02
2.395972641357417388e+00 2.081001011129087613e-02
2.410596664550780588e+00 2.056484171080729187e-02
2.425220687744136683e+00 2.032416518758762419e-02
2.439844710937499883e+00 2.008786769138546507e-02
2.454468734130855978e+00 1.985583948978854665e-02
2.469092757324219178e+00 1.962797359421771318e-02
2.483716780517575273e+00 1.940416743695455928e-02
2.498340803710938474e+00 1.918432144565839284e-02
2.512964826904294569e+00 1.896833796438215924e-02
2.527588850097657769e+00 1.875612325831628457e-02
2.542212873291013864e+00 1.854758651579771142e-02
2.556836896484377064e+00 1.834263868776643547e-02
2.571460919677733159e+00 1.814119420921249046e-02
2.586084942871089254e+00 1.794317044524347537e-02
2.600708966064452454e+00 1.774848627739781040e-02
2.615332989257808549e+00 1.755706311072110365e-02
2.629957012451171749e+00 1.736882519064077146e-02
2.644581035644527844e+00 1.718369842921895277e-02
2.659205058837891045e+00 1.700161062961050989e-02
2.673829082031247140e+00 1.682249242283011259e-02
2.688453105224610340e+00 1.664627612466380857e-02
2.703077128417966435e+00 1.647289530168586855e-02
2.717701151611329635e+00 1.630228646118275782e-02
2.732325174804685730e+00 1.613438781693105062e-02
2.746949197998048930e+00 1.596913824881552452e-02
2.761573221191405025e+00 1.580647925307783822e-02
2.776197244384761120e+00 1.564635409408121625e-02
2.790821267578124321e+00 1.548870668432024769e-02
2.805445290771480416e+00 1.533348297228969738e-02
2.820069313964843616e+00 1.518063072214325716e-02
2.834693337158199711e+00 1.503009847234724507e-02
2.849317360351562911e+00 1.488183626291826080e-02
2.863941383544919006e+00 1.473579604025640304e-02
2.878565406738282206e+00 1.459193058584933901e-02
2.893189429931638301e+00 1.445019361950827808e-02
2.907813453125001502e+00 1.431054088445414367e-02
2.922437476318357596e+00 1.417292904850232446e-02
2.937061499511720797e+00 1.403731514023886726e-02
2.951685522705076892e+00 1.390365821533138917e-02
2.966309545898432987e+00 1.377191837477074153e-02
2.980933569091796187e+00 1.364205584647805967e-02
2.995557592285152282e+00 1.351403262193736667e-02
3.010181615478515482e+00 1.338781183664397925e-02
3.024805638671871577e+00 1.326335682681785248e-02
3.039429661865234777e+00 1.314063230951065600e-02
3.054053685058590872e+00 1.301960429682827783e-02
3.068677708251954073e+00 1.290023903890390698e-02
3.083301731445310168e+00 1.278250357681605040e-02
3.097925754638673368e+00 1.266636630295292151e-02
3.112549777832029463e+00 1.255179604806591284e-02
3.127173801025392663e+00 1.243876204375647491e-02
3.141797824218748758e+00 1.232723497959616402e-02
3.156421847412104853e+00 1.221718610500056347e-02
3.171045870605468053e+00 1.210858666964049341e-02
3.185669893798824148e+00 1.200140951898924675e-02
3.200293916992187349e+00 1.189562818086689275e-02
3.214917940185543443e+00 1.179121592295556860e-02
3.229541963378906644e+00 1.168814729455578370e-02
3.244165986572262739e+00 1.158639765636086325e-02
3.258790009765625939e+00 1.148594229012236435e-02
3.273414032958982034e+00 1.138675731488486900e-02
3.288038056152345234e+00 1.128881977441325950e-02
3.302662079345701329e+00 1.119210679662021625e-02
3.317286102539064530e+00 1.109659597328967878e-02
3.331910125732420624e+00 1.100226596391344278e-02
3.346534148925776719e+00 1.090909563280524977e-02
3.361158172119139920e+00 1.081706390288723896e-02
3.375782195312496015e+00 1.072615092016175609e-02
3.390406218505859215e+00 1.063633716976898451e-02
3.405030241699215310e+00 1.054760284328296396e-02
3.419654264892578510e+00 1.045992930013259561e-02
3.434278288085934605e+00 1.037329837971523450e-02
3.448902311279297805e+00 1.028769161226633123e-02
3.463526334472653900e+00 1.020309143214305839e-02
3.478150357666017101e+00 1.011948088185817343e-02
3.492774380859373196e+00 1.003684283425803833e-02
3.507398404052736396e+00 9.955173787726728785e-03
3.522022427246092491e+00 9.874483343224662105e-03
3.536646450439448586e+00 9.794767504380925277e-03
3.551270473632811786e+00 9.716009414648642956e-03
3.565894496826167881e+00 9.638192862967784325e-03
3.580518520019531081e+00 9.561301982050013706e-03
3.595142543212887176e+00 9.485320962389407959e-03
3.609766566406250377e+00 9.410234492741876774e-03
3.624390589599606471e+00 9.336027729624798294e-03
3.639014612792969672e+00 9.262685982373735846e-03
3.653638635986325767e+00 9.190194740067046328e-03
3.668262659179688967e+00 9.118540102547496168e-03
3.682886682373045062e+00 9.047708447986482772e-03
3.697510705566408262e+00 8.977686132167513391e-03
3.712134728759764357e+00 8.908459977777246838e-03
3.726758751953120452e+00 8.840017228486804490e-03
3.741382775146483652e+00 8.772345206950108928e-03
3.756006798339839747e+00 8.705431368939158324e-03
3.770630821533202948e+00 8.639263749257986708e-03
3.785254844726559043e+00 8.573830605239947736e-03
3.799878867919922243e+00 8.509120109861366757e-03
3.814502891113278338e+00 8.445120879221624730e-03
3.829126914306641538e+00 8.381821909336343440e-03
3.843750937499997633e+00 8.319212212980596141e-03
3.858374960693360833e+00 8.257280902967402761e-03
3.872998983886716928e+00 8.196017641994537278e-03
3.887623007080080129e+00 8.135412267287643259e-03
3.902247030273436224e+00 8.075454484012103973e-03
3.916871053466792318e+00 8.016134422713183313e-03
3.931495076660155519e+00 7.957442557547114714e-03
3.946119099853511614e+00 7.899369326469132813e-03
3.960743123046874814e+00 7.841905244905595512e-03
3.975367146240230909e+00 7.785041351410273633e-03
3.989991169433594109e+00 7.728768817388217451e-03
4.004615192626950204e+00 7.673078645571564799e-03
4.019239215820313404e+00 7.617962251195047226e-03
4.033863239013669499e+00 7.563411360791741020e-03
4.048487262207032700e+00 7.509417619141497621e-03
4.063111285400388795e+00 7.455972734115856593e-03
4.077735308593751995e+00 7.403068911958195220e-03
4.092359331787108090e+00 7.350698455263425177e-03
4.106983354980464185e+00 7.298853470193173570e-03
4.121607378173827385e+00 7.247526466312026981e-03
4.136231401367183480e+00 7.196710235425839673e-03
4.150855424560546680e+00 7.146397448166765497e-03
4.165479447753902775e+00 7.096580830418603575e-03
4.180103470947265976e+00 7.047253583533105367e-03
4.194727494140622071e+00 6.998408972946320965e-03
4.209351517333985271e+00 6.950040046835601580e-03
4.223975540527341366e+00 6.902140251001607704e-03
4.238599563720704566e+00 6.854703287301585485e-03
4.253223586914060661e+00 6.807722701713039663e-03
4.267847610107423861e+00 6.761192092730444921e-03
4.282471633300779956e+00 6.715105513362656063e-03
4.297095656494136051e+00 6.669457051843027430e-03
4.311719679687499251e+00 6.624240563516366372e-03
4.326343702880855346e+00 6.579450298529678116e-03
4.340967726074218547e+00 6.535080739402406025e-03
4.355591749267574642e+00 6.491126181658689667e-03
4.370215772460937842e+00 6.447580974682452434e-03
4.384839795654293937e+00 6.404439903374183236e-03
4.399463818847657137e+00 6.361697761712422662e-03
4.414087842041013232e+00 6.319349099042704740e-03
4.428711865234376432e+00 6.277388859445232061e-03
4.443335888427732527e+00 6.235812197870370562e-03
4.457959911621095728e+00 6.194614053768528021e-03
4.472583934814451823e+00 6.153789425250646983e-03
4.487207958007815023e+00 6.113333729361276545e-03
4.501831981201171118e+00 6.073242368044145037e-03
4.516456004394527213e+00 6.033510489238430759e-03
4.531080027587890413e+00 5.994132982203768945e-03
4.545704050781246508e+00 5.955104697572888468e-03
4.560328073974609708e+00 5.916420914188504770e-03
4.574952097167965803e+00 5.878077644801557415e-03
4.589576120361329004e+00 5.840072620412292692e-03
4.604200143554685098e+00 5.802403082232216944e-03
4.618824166748048299e+00 5.765064667584879170e-03
4.633448189941404394e+00 5.728052756601538335e-03
4.648072213134767594e+00 5.691362698245877073e-03
4.662696236328123689e+00 5.654990248001369804e-03
4.677320259521486889e+00 5.618931454994010970e-03
4.691944282714842984e+00 5.583182754916274360e-03
4.706568305908199079e+00 5.547740526020322575e-03
4.721192329101562279e+00 5.512600884294093992e-03
4.735816352294918374e+00 5.477760312278211891e-03
4.750440375488281575e+00 5.443215437193721709e-03
4.765064398681637670e+00 5.408962637668300773e-03
4.779688421875000870e+00 5.374998371371475861e-03
4.794312445068356965e+00 5.341319420620256261e-03
4.808936468261720165e+00 5.307922511349140622e-03
4.823560491455076260e+00 5.274804154232617254e-03
4.838184514648439460e+00 5.241961203841610968e-03
4.852808537841795555e+00 5.209390637558262635e-03
4.867432561035158756e+00 5.177089192380605540e-03
4.882056584228514851e+00 5.145053695990099013e-03
4.896680607421870945e+00 5.113281275138603643e-03
4.911304630615234146e+00 5.081768989725152057e-03
4.925928653808590241e+00 5.050513696517506396e-03
4.940552677001953441e+00 5.019512586178796754e-03
4.955176700195309536e+00 4.988762955315364025e-03
4.969800723388672736e+00 4.958261857546922627e-03
4.984424746582028831e+00 4.928006436207707508e-03
4.999048769775392032e+00 4.897994092356076912e-03
5.013672792968748126e+00 4.868222160485796701e-03
5.028296816162111327e+00 4.838687802164088128e-03
5.042920839355467422e+00 4.809388481307075303e-03
5.057544862548830622e+00 4.780321748680302352e-03
5.072168885742186717e+00 4.751484933150756582e-03
5.086792908935542812e+00 4.722875460349322541e-03
5.101416932128906012e+00 4.694490984927409544e-03
5.116040955322262107e+00 4.666329092096739399e-03
5.130664978515625307e+00 4.638387213027560761e-03
5.145289001708981402e+00 4.610663083761991354e-03
5.159913024902344603e+00 4.583154515560699041e-03
5.174537048095700698e+00 4.555859085652650547e-03
5.189161071289063898e+00 4.528774468022508069e-03
5.203785094482419993e+00 4.501898540008148278e-03
5.218409117675783193e+00 4.475229107697330060e-03
5.233033140869139288e+00 4.448763840321002562e-03
5.247657164062502488e+00 4.422500671938753986e-03
5.262281187255858583e+00 4.396437595970729799e-03
5.276905210449214678e+00 4.370572404248851926e-03
5.291529233642577879e+00 4.344902756384242878e-03
5.306153256835933973e+00 4.319426143246387316e-03
5.320777280029297174e+00 4.294140227162395775e-03
5.335401303222653269e+00 4.269042907018595449e-03
5.350025326416016469e+00 4.244133374187435137e-03
5.364649349609372564e+00 4.219410956314520456e-03
5.379273372802735764e+00 4.194873727331692274e-03
5.393897395996091859e+00 4.170519530621786229e-03
5.408521419189455059e+00 4.146346059133667120e-03
5.423145442382811154e+00 4.122351171018756241e-03
5.437769465576174355e+00 4.098532935953642063e-03
5.452393488769530450e+00 4.074889653158292151e-03
5.467017511962886545e+00 4.051419660385512447e-03
5.481641535156249745e+00 4.028121116104431583e-03
5.496265558349605840e+00 4.004992278367266491e-03
5.510889581542969040e+00 3.982031540272406266e-03
5.525513604736325135e+00 3.959237228332810991e-03
5.540137627929688335e+00 3.936607581252003947e-03
5.554761651123044430e+00 3.914141066064435494e-03
5.569385674316407631e+00 3.891836180556611843e-03
5.584009697509763726e+00 3.869691238911007920e-03
5.598633720703126926e+00 3.847704657917815248e-03
5.613257743896483021e+00 3.825874977966926566e-03
5.627881767089846221e+00 3.804200669739075599e-03
5.642505790283202316e+00 3.782680122498819318e-03
5.657129813476558411e+00 3.761311924377047818e-03
5.671753836669921611e+00 3.740094686696916141e-03
5.686377859863277706e+00 3.719026862226134083e-03
5.701001883056640906e+00 3.698107003965670197e-03
5.715625906249997001e+00 3.677333771671635089e-03
5.730249929443360202e+00 3.656705759024059862e-03
5.744873952636716297e+00 3.636221490866756775e-03
5.759497975830079497e+00 3.615879672368811030e-03
5.774121999023435592e+00 3.595679025918665280e-03
5.788746022216798792e+00 3.575618129863410849e-03
5.803370045410154887e+00 3.555695658025165382e-03
5.817994068603518087e+00 3.535910375070601495e-03
5.832618091796874182e+00 3.516260984668085135e-03
5.847242114990230277e+00 3.496746136751086378e-03
5.861866138183593478e+00 3.477364635626866828e-03
5.876490161376949573e+00 3.458115298041084754e-03
5.891114184570312773e+00 3.438996819130301936e-03
5.905738207763668868e+00 3.420007979472919953e-03
5.920362230957032068e+00 3.401147635128033263e-03
5.934986254150388163e+00 3.382414588137508567e-03
5.949610277343751363e+00 3.363807601055685600e-03
5.964234300537107458e+00 3.345325563656939821e-03
5.978858323730470659e+00 3.326967374657774541e-03
5.993482346923826753e+00 3.308731835253403853e-03
6.008106370117189954e+00 3.290623111789119960e-03
6.022730393310546049e+00 3.272649576629833162e-03
6.037354416503902144e+00 3.254814130588314872e-03
6.051978439697265344e+00 3.237115363368162860e-03
6.066602462890621439e+00 3.219551882516367893e-03
6.081226486083984639e+00 3.202122313154776804e-03
6.095850509277340734e+00 3.184825297716407152e-03
6.110474532470703934e+00 3.167659495686148564e-03
6.125098555664060029e+00 3.150623583346162139e-03
6.139722578857423230e+00 3.133716253525466178e-03
6.154346602050779325e+00 3.116936215354092037e-03
6.168970625244142525e+00 3.100282194021189083e-03
6.183594648437498620e+00 3.083752930537545824e-03
6.198218671630861820e+00 3.067347181501972522e-03
6.212842694824217915e+00 3.051063718871844556e-03
6.227466718017574010e+00 3.034901329737406221e-03
6.242090741210937210e+00 3.018858816100016690e-03
6.256714764404293305e+00 3.002934994654155552e-03
6.271338787597656506e+00 2.987128696573020537e-03
6.285962810791012600e+00 2.971438767297894783e-03
6.300586833984375801e+00 2.955864066330905499e-03
6.315210857177731896e+00 2.940403467031422503e-03
6.329834880371095096e+00 2.925055856415721949e-03
6.344458903564451191e+00 2.909820134960142482e-03
6.359082926757814391e+00 2.894695216407392954e-03
6.373706949951170486e+00 2.879680027576223770e-03
6.388330973144533687e+00 2.864773508174117082e-03
6.402954996337889781e+00 2.849974610613229594e-03
6.417579019531245876e+00 2.835282299829244065e-03
6.432203042724609077e+00 2.820695553103298638e-03
6.446827065917965172e+00 2.806213359886852200e-03
6.461451089111328372e+00 2.791834721629333528e-03
6.476075112304684467e+00 2.777558651608749447e-03
6.490699135498047667e+00 2.763384174764929330e-03
6.505323158691403762e+00 2.749310327535619755e-03
6.519947181884766962e+00 2.735336157695115317e-03
6.534571205078123057e+00 2.721460724195650261e-03
6.549195228271486258e+00 2.707683097011218728e-03
6.563819251464842353e+00 2.694002356984062565e-03
6.578443274658205553e+00 2.680417595673494947e-03
6.593067297851561648e+00 2.666927915207298327e-03
6.607691321044917743e+00 2.653532428135382728e-03
6.622315344238280943e+00 2.640230257285868312e-03
6.636939367431637038e+00 2.627020535623476438e-03
6.651563390625000238e+00 2.613902406110093016e-03
6.666187413818356333e+00 2.600875021567681557e-03
6.680811437011719534e+00 2.587937544543233645e-03
6.695435460205075628e+00 2.575089147176000577e-03
6.710059483398438829e+00 2.562329011066691309e-03
6.724683506591794924e+00 2.549656327148863092e-03
6.739307529785158124e+00 2.537070295562210767e-03
6.753931552978514219e+00 2.524570125527974152e-03
6.768555576171877419e+00 2.512155035226178168e-03
6.783179599365233514e+00 2.499824251674907793e-03
6.797803622558589609e+00 2.487577010611364148e-03
6.812427645751952809e+00 2.475412556374840482e-03
6.827051668945308904e+00 2.463330141791526123e-03
6.841675692138672105e+00 2.451329028061014371e-03
6.856299715332028200e+00 2.439408484644688645e-03
6.870923738525391400e+00 2.427567789155701556e-03
6.885547761718747495e+00 2.415806227250779769e-03
6.900171784912110695e+00 2.404123092523571033e-03
6.914795808105466790e+00 2.392517686399743288e-03
6.929419831298829990e+00 2.380989318033577360e-03
6.944043854492186085e+00 2.369537304206250153e-03
6.958667877685549286e+00 2.358160969225571099e-03
6.973291900878905381e+00 2.346859644827327136e-03
6.987915924072261475e+00 2.335632670078057957e-03
7.002539947265624676e+00 2.324479391279342649e-03
7.017163970458980771e+00 2.313399161873556497e-03
7.031787993652343971e+00 2.302391342350965705e-03
7.046412016845700066e+00 2.291455300158336955e-03
7.061036040039063266e+00 2.280590409608799444e-03
7.075660063232419361e+00 2.269796051793177526e-03
7.090284086425782561e+00 2.259071614492535931e-03
7.104908109619138656e+00 2.248416845667574205e-03
7.119532132812501857e+00 2.237832935393304842e-03
7.134156156005857952e+00 2.227320704500040417e-03
7.148780179199221152e+00 2.216879522744018803e-03
7.163404202392577247e+00 2.206508766695212780e-03
7.178028225585933342e+00 2.196207819649909944e-03
7.192652248779296542e+00 2.185976071544656549e-03
7.207276271972652637e+00 2.175812918871479398e-03
7.221900295166015837e+00 2.165717764594290388e-03
7.236524318359371932e+00 2.155690018066618550e-03
7.251148341552735133e+00 2.145729094950457518e-03
7.265772364746091228e+00 2.135834417136394520e-03
7.280396387939454428e+00 2.126005412664815335e-03
7.295020411132810523e+00 2.116241515648359557e-03
7.309644434326173723e+00 2.106542166195412343e-03
7.324268457519529818e+00 2.096906810334797904e-03
7.338892480712893018e+00 2.087334899941483031e-03
7.353516503906249113e+00 2.077825892663439852e-03
7.368140527099605208e+00 2.068379251849493915e-03
7.382764550292968408e+00 2.058994446478260801e-03
7.397388573486324503e+00 2.049670951088112310e-03
7.412012596679687704e+00 2.040408245708094561e-03
7.426636619873043799e+00 2.031205815789914257e-03
7.441260643066406999e+00 2.022063152140826138e-03
7.455884666259763094e+00 2.012979750857553894e-03
7.470508689453126294e+00 2.003955113261072802e-03
7.485132712646482389e+00 1.994988745832409344e-03
7.499756735839845589e+00 1.986080160149263953e-03
7.514380759033201684e+00 1.977228872823624719e-03
7.529004782226564885e+00 1.968434405440175165e-03
7.543628805419920980e+00 1.959696284495653952e-03
7.558252828613277075e+00 1.951014041339003448e-03
7.572876851806640275e+00 1.942387212112399973e-03
7.587500874999996370e+00 1.933815337693121266e-03
7.602124898193359570e+00 1.925297963636174621e-03
7.616748921386715665e+00 1.916834640117806490e-03
7.631372944580078865e+00 1.908424921879717890e-03
7.645996967773434960e+00 1.900068368174146535e-03
7.660620990966798161e+00 1.891764542709617469e-03
7.675245014160154255e+00 1.883513013597546337e-03
7.689869037353517456e+00 1.875313353299488169e-03
7.704493060546873551e+00 1.867165138575207573e-03
7.719117083740236751e+00 1.859067950431374716e-03
7.733741106933592846e+00 1.851021374071063191e-03
7.748365130126948941e+00 1.843024998843853296e-03
7.762989153320312141e+00 1.835078418196682982e-03
7.777613176513668236e+00 1.827181229625362115e-03
7.792237199707031436e+00 1.819333034626712756e-03
7.806861222900387531e+00 1.811533438651425449e-03
7.821485246093750732e+00 1.803782051057485148e-03
7.836109269287106827e+00 1.796078485064314667e-03
7.850733292480470027e+00 1.788422357707451565e-03
7.865357315673826122e+00 1.780813289793925199e-03
7.879981338867189322e+00 1.773250905858162656e-03
7.894605362060545417e+00 1.765734834118554098e-03
7.909229385253908617e+00 1.758264706434549147e-03
7.923853408447264712e+00 1.750840158264381453e-03
7.938477431640620807e+00 1.743460828623313690e-03
7.953101454833984008e+00 1.736126360042469525e-03
7.967725478027340102e+00 1.728836398528236975e-03
7.982349501220703303e+00 1.721590593522145766e-03
7.996973524414059398e+00 1.714388597861367467e-03
8.011597547607422598e+00 1.707230067739658836e-03
8.026221570800778693e+00 1.700114662668897585e-03
8.040845593994141893e+00 1.693042045441060491e-03
8.055469617187497988e+00 1.686011882090768764e-03
8.070093640380861189e+00 1.679023841858268834e-03
8.084717663574217283e+00 1.672077597152961739e-03
8.099341686767580484e+00 1.665172823517342563e-03
8.113965709960936579e+00 1.658309199591494979e-03
8.128589733154292674e+00 1.651486407077977199e-03
8.143213756347655874e+00 1.644704130707209900e-03
8.157837779541011969e+00 1.637962058203319086e-03
8.172461802734375169e+00 1.631259880250387258e-03
8.187085825927731264e+00 1.624597290459203324e-03
8.201709849121094464e+00 1.617973985334373753e-03
8.216333872314450559e+00 1.611389628584097280e-03
8.230957895507813760e+00 1.604843880264388619e-03
8.245581918701169855e+00 1.598336439336676094e-03
8.260205941894533055e+00 1.591867014455388123e-03
8.274829965087889150e+00 1.585435317000985197e-03
8.289453988281252350e+00 1.579041061049678762e-03
8.304078011474608445e+00 1.572683963343574250e-03
8.318702034667964540e+00 1.566363743261157135e-03
8.333326057861327740e+00 1.560080122788186016e-03
8.347950081054683835e+00 1.553832826488961254e-03
8.362574104248047036e+00 1.547621581477921478e-03
8.377198127441403130e+00 1.541446117391659029e-03
8.391822150634766331e+00 1.535306166361227699e-03
8.406446173828122426e+00 1.529201462984864854e-03
8.421070197021485626e+00 1.523131744301000874e-03
8.435694220214841721e+00 1.517096749761662590e-03
8.450318243408204921e+00 1.511096221206157742e-03
8.464942266601561016e+00 1.505129902835154092e-03
8.479566289794924216e+00 1.499197541185015711e-03
8.494190312988280311e+00 1.493298885102527403e-03
8.508814336181636406e+00 1.487433685719880211e-03
8.523438359374999607e+00 1.481601696430003652e-03
8.538062382568355702e+00 1.475802672862207591e-03
8.552686405761718902e+00 1.470036372858094095e-03
8.567310428955074997e+00 1.464302556447817519e-03
8.581934452148438197e+00 1.458600985826588115e-03
8.596558475341794292e+00 1.452931425331519541e-03
