# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
-4.455224791606532904e+02, 1.775484799989516205e+03, -7.894107139759360052e+02, 2.706469362944041168e-01, 1.362449710530184155e-01, -1.496666034492538655e-01
-1.388192985803650414e-01, 4.734054715645196199e-01, 1.262507680029172907e-01, -4.240619346765968078e-01, -9.026697434362997541e+00, 1.924860941505196621e+01
-6.221637418945915997e+05, -1.765160681049805135e+05, 4.764849515127461636e+05, 4.061790426634351130e-03, -4.590537713318749991e-03, -1.680605786074335084e-02
-1.065231484036415424e+02, 1.837160113384454974e+02, -1.084702132406747621e+00, 1.933259178556999691e-01, -1.558750132903380381e-01, -6.755299931121404589e-01
-4.777931186976586142e-01, 4.048543372276171004e-01, -3.462722934178962819e-01, 1.120100308213995532e+01, -4.436630316671566376e+00, -1.756589373828225575e+01
3.599401443695337832e+01, 9.361540709894988765e+01, 4.087713479555521303e+02, 5.253875883501424315e-01, -9.569877585154765720e-01, 1.106722560586388404e+00
4.738382622577886893e-01, 1.925494785891756211e-01, 1.087385093238560502e-01, -9.669601856922929728e-02, 2.234415785120713238e+01, -1.480020109420970087e+01
1.958237425881756621e+01, -3.535552112400503688e+01, -7.671266538929957690e+00, 3.969025360997673890e-01, 1.194042405714912825e+00, 1.462824105058559976e+00
-3.369673613361506281e-01, 9.473509738028927929e-01, -1.299251932500500306e+00, 5.119894797396031372e+00, -5.079356334327187028e+00, -4.679531559877871061e+00
1.269843281105885779e+01, -3.064312386940741817e+01, 3.827605113469186193e+01, -3.742278992086117001e-02, 5.254534034698704614e-01, -9.506514308179542239e-01
1.308885629346311363e-01, -1.131587596887621006e+00, -3.443326646090097976e-01, -1.262234259115835400e+01, -7.798165259588215825e+00, 1.180273157977433307e+01
-5.401373265144236768e+01, -6.953154655565923292e+01, 4.499343183104765131e+01, -1.266267743357868403e+00, -4.140615729640064746e-01, 4.821128716543890969e-01
-1.005555616739145092e-01, 7.789662218901066693e-02, 1.234528417402721845e-01, 3.088286547013947114e+01, 7.525378266163559537e+00, 1.189972977641220808e+01
-8.582785255949424936e+02, 7.014923205673106168e+03, 1.563457750330560714e+02, 1.084237501637212997e-01, 4.079713586460519820e-02, -1.478500530724586454e-03
-6.434043174246409080e+01, 3.495256760238669358e+01, 1.894888291113812517e+00, -7.361597651286613253e-01, 4.356905906584808696e-01, -5.667744924134153761e-01
1.525139306721516341e+01, -4.767880548203879698e+01, 7.791704150120459360e+01, 3.822138274160271076e-01, -6.075419740278049652e-01, -2.239509119165489448e+00
2.492323856578467292e-02, 1.117065545679192251e-01, -1.254218496066192012e-01, -2.798578172074255832e+01, 2.596366013883607593e+01, 2.742759936119820807e+01
2.479546701716365820e-01, 3.751211438233901241e+00, -3.043623611761463454e+00, -2.445001927716586643e+00, -1.040222095381032830e+01, 6.411131896844562972e-01
-9.917180920854370973e-02, 1.386498180564350348e-02, -3.924249705142528882e-02, -1.526625812794962833e+01, -6.337486688103016519e+01, 1.715191635490423039e+01
4.103770571489632601e+01, -5.525082295312011382e+01, 7.660166517961164345e+01, 4.377337133764095389e-01, -1.300144156814418084e+00, 6.870014904735203265e-01
7.761347764740443855e-01, 1.978617684116881659e+00, -7.698200591823243233e-01, -3.289069042697074785e-01, -7.385329423629789503e+00, 9.947879985912821965e+00
3.641742497895565922e+00, -1.365444573116040203e+02, -5.261596268042175240e+01, 6.599479537340201540e-01, -7.196075936208541357e-01, 1.005253212783584482e+00
7.295676261578137201e+00, -1.127874928156724854e+00, 2.863137730762261413e+00, 8.351003233335634046e-02, 2.936493644157063265e+00, 4.190071441482653980e-01
4.864691847701670468e+01, -9.348327301721967331e+01, -7.603294286432727311e+00, 1.481217490609272880e-01, 8.607127863179311333e-01, -9.140105314949721338e-01
2.017469639235335954e+00, 1.154197661565945499e+00, 4.413990316726065788e-01, 7.788151511491101964e+00, 3.132906921645576492e+00, -5.758467551791681238e+00
-1.247445198217780415e+01, 2.613353436589171519e+00, 1.855350527088357637e+01, 3.653938117066132918e+00, 3.326441946575247055e+00, 3.397624634373591856e+00
2.981117245726620183e-03, 9.300337094025076454e-03, -2.822816810610194547e-03, 1.135598670316927610e+02, -6.775514900617066871e+01, -1.033047722000950159e+02
-2.567893474904083418e-03, -3.526454130273257073e-03, 2.200223254105827808e-03, 4.326019029635286017e+01, -1.547300902456625238e+02, -1.975076868351084443e+02
1.023191099774752449e-01, 6.767535002717767201e-01, 1.884333995882610191e+00, 7.634078060333404636e+00, -2.652008712708555094e-01, 6.902324477355088028e+00
-9.675628731564792133e+02, -7.416345219632189583e+02, 1.424801407131822657e+02, 4.091216138152033444e-01, -4.492042286811015472e-01, -3.334795990875431548e-01
5.821442424549169914e+01, 2.337111246843961965e+01, -7.760751172227172390e+01, -1.482668809355445427e+00, -4.554733676608609810e-02, -1.079319590550211538e+00
-6.404985225451392816e-02, -1.311634285912612219e+00, 1.676621074564256686e+00, 3.420581766205178731e+00, -9.430280176562337857e+00, -2.794834808262939951e+00
7.641742759935863205e+01, -1.152409235403216670e+01, -8.431431939574983048e+00, -8.016491520516128011e-01, 3.381156699015380185e-01, 8.702345821695225414e-01
-7.856107947854747975e-01, 2.543912241147415543e+00, -1.526927100316239239e+00, 6.168891050563888312e-01, 2.714664503516016847e+00, 1.065193890480308347e+01
-4.106483676020007967e-01, 3.996170572253705533e-01, -1.477448485679641321e-01, -1.413746853664916259e+01, -8.432580348393779346e+00, 8.079588285474127218e+00
-4.587134035124704745e+00, -1.485535206226696658e+01, 5.313823300805619709e+01, 2.257831493450133675e-01, 1.051267081010595739e+00, -1.123102000364274877e+00
-9.068617476315846915e+00, -1.093502405856488480e+01, -5.575971529596017717e-01, 1.534164651121704692e-01, 1.875134053873642737e+00, -7.083203697896310880e-01
-8.895810102153195231e+00, -1.967803858324193023e+00, -2.679543025986212079e+00, -1.038316997593250024e+00, -1.810447869387624031e+00, 3.280856994485584988e+00
5.597606374674130166e+03, 6.736176929458390987e+03, 1.538177406472099210e+04, -9.966525941889925466e-02, -9.619021693539658857e-02, -3.964059557665574988e-03
3.107519889732657603e+01, -5.624806266268916488e+01, -9.122614384151919609e+00, 2.497019374223703458e+00, -7.712036904778774016e-01, 2.076431688027177369e+00
1.437799750147356725e+00, 1.682114469941026202e+00, -8.516303277881411837e-01, 1.980779490778800389e-01, 7.758259451769442094e+00, 6.425116204598273484e+00
