# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
3.813766542386386504e+01, 1.001414386032965069e+02, -1.635396434796494702e+02, -1.990477226755816620e+00, 1.295693598615661024e+00, -4.157936936780886050e-01
-1.008139626917766947e+02, 3.224461928357160190e+01, -2.611300849305510496e+02, -1.283053636302576850e-01, 1.588464757881093758e+00, -1.037260777494539293e-01
1.068892067058416373e+01, -2.261114183002086619e+01, -1.501130249445335174e+01, 2.149682720230181587e+00, 3.788166575338766773e+00, 1.771769561087179978e+00
5.105371050132289312e+00, -3.551941804376928385e-02, -2.205824978041624362e+00, 1.839514002099159828e+00, 3.979704991144781268e-01, -2.669172426572362422e+00
2.465342834497749269e+00, 7.829319250746256120e-01, -1.208950871043080300e+00, 5.872780493185206119e+00, -2.953385213064725345e+00, 1.474302144544414261e+01
1.385668858869976816e+00, 4.213756182903375391e-01, 4.703100124604715493e-01, -4.716880662311369043e+00, -1.840262492655910131e+00, 8.857660339704501951e+00
-3.909691180355826745e+00, -6.598170097247605170e+00, 2.900666688707519647e+00, -5.480239982316863490e+00, 2.750743740952476646e+00, -7.249449274981192737e+00
-2.580721338853800284e-01, -3.784068096136244952e-01, -7.740569484492203500e-01, 2.298832141719849531e+01, -3.284059314713171140e+00, 2.382539388143020531e+01
-2.275516781225193697e+01, 1.521012035990026234e+01, -1.255998919884253517e+01, 1.278686679722839781e+00, -3.506924512042092767e-01, -1.960799755612540718e+00
1.539935448357816199e+02, -5.251879543671404917e+02, -6.053519006984877251e+02, -2.028327814615425717e-01, -9.965629386418629609e-01, 6.110119918775563930e-01
3.435272080045063525e-04, -3.628230858934672343e-01, 1.953069274387233545e-01, 1.963359361996866426e+01, -9.042712128800108218e+00, -8.042232389502455447e+00
-3.318313331758861864e+02, -6.494274374655765314e+02, -1.399597742398988203e+03, 3.257875841184533217e-01, 9.376858599903918901e-01, -5.339122037903200058e-01
1.536435313430654925e-01, -1.040066145464399877e-01, 1.242637565524409710e-01, -2.569998548167844632e+01, -2.437119913919591596e+00, -2.200518691092680967e+01
1.387660549443665303e+01, 8.281659807313181076e+00, 5.116026205570003071e+01, 1.948206718735678578e-01, 2.944311369255874222e-01, 5.788273937575721950e-01
1.958766358894845072e-02, 2.734523704603830652e-02, -1.623492223163523415e-02, 2.617924801560043235e+01, -9.141584075968090417e+01, -1.223903326326559551e+02
-1.243287681567973522e+02, -8.244204700475654590e+01, -5.776824079349822227e+00, 1.394376325397192806e+00, 4.396730327857015785e-01, -1.490924559004692673e+00
1.485005079021910895e-02, 9.967097475389279093e-02, -6.834195929334441200e-02, 8.167159271396490894e+00, -5.104635657274107530e+01, -4.934472479278700519e+01
1.246209543518353797e+02, 9.436164516433639164e+02, -3.395689898622210023e+01, -4.525217996547048482e-01, -1.085095675541269122e-01, 9.814067654811874097e-02
-5.770550040817673185e-03, -3.328018258283837322e-02, 4.129432429860553644e-02, -1.238813707102366806e+02, 3.615598109233535951e+01, 1.182763035118992967e+01
-3.577391567143702673e+02, -3.798540924952065012e+01, 4.212551166693696132e+02, -2.854741219099491412e-01, 3.517786469214138068e-01, 3.973212290581225048e-01
6.858914612993426374e+01, 2.183647021093118497e+02, 4.244967410389801898e+01, 4.112725451010545985e-01, -7.253498402130286182e-01, 1.542425887432385290e+00
-1.657779526637987288e+01, -2.469563619805325683e+00, 4.660110460880416916e+00, -2.063282489804852293e+00, -4.077766210269385461e+00, 7.839602648165994836e+00
-4.232686746501739261e-01, -1.149390338512401799e+00, -3.508421138946928419e+00, -2.202077116555918579e+01, -1.810615354486209228e+01, 4.302036594793147373e+01
-2.194216430871092882e+01, 1.468377766073021348e+03, 1.363421630030788947e+03, 7.499130628453935798e-02, -2.629553043713181992e-01, -2.715496428324569722e-01
2.797558893343661535e-02, 5.335716899688259796e-01, -1.267695110348709964e+00, -1.304632608574460173e+00, 1.077584315096808076e+01, 1.145493974913343393e+01
4.657069058066925393e+00, -9.205813709002370615e+00, -1.628832276915251498e+01, 1.953414243092809865e+00, -1.272005111595496896e+00, 1.461820519317071909e+00
