# x (AU), y (AU), v (AU), v_{x} (km s^{-1}), v_{y} (km s^{-1}), v_{z} (km s^{-1})
8.949895635660250204e-02, -2.544585496528140034e-02, -3.268750236921642155e-02, 1.191171134381227859e+01, -2.314721091441844791e+01, 4.858890831014231537e+01
3.219167928854538632e-03, -1.996791575697715315e-01, 2.531243659467126150e-01, -3.003264106895877461e+01, -2.043184574794700836e+01, 1.688969516369364099e+00
8.644206930591130913e+02, 1.035171610485629117e+02, 8.243893445234274395e+02, -7.188950655610190643e-02, 6.146974646927651914e-02, 5.164556877579084757e-03
3.821485817146462738e-01, -2.647408573080069494e-01, 9.871841267862535574e-01, 7.435151902201775798e+00, -1.092131543012106221e+01, 3.208194566337868370e+00
8.585053641048306261e+00, 1.160002072063587519e+02, -1.524747000837712676e+02, 3.404199979308324409e-01, 2.183703819157755549e-02, 1.369804427308458639e-01
-4.814310555329287808e+02, 4.627031878260775102e+02, 2.890639271668954962e+02, 2.780897300213231935e-02, -1.189726314714339150e-01, -9.910623010197790184e-02
2.274359037828887764e-01, -3.698085813311735581e-01, -1.617590502600876889e-01, -3.400371833154617995e+00, 2.625035403109042598e+00, -1.935511892163701564e-01
4.163341324768641982e+01, -4.394837611438066283e+00, -1.917978889678654819e-01, -2.941590385706883692e-01, 4.907804927213031965e-01, 1.541362784945368603e+00
1.331041088511806247e+00, 1.006498478456727019e+00, -8.867832372025401533e-01, 3.234381207008727582e-02, -1.373043182403020257e+00, -1.994027084439083719e+00
1.658280189601678103e+02, 1.797087370658691725e+02, 1.086260253059468823e+02, -1.246566883754944982e-01, -2.766592145655061979e-02, 5.828710440530394249e-02
3.738688063724619148e+00, -7.857106693570636402e+00, 1.659629587765864667e+00, -1.667849589220618434e+00, 1.589968711156156900e+00, -1.188523681307945834e+00
-1.796087241104420640e+00, -1.534226522781277025e+00, 2.502000689554443547e+00, -2.822927266456681128e+00, -2.941050471905087615e+00, -2.552558057078411213e+00
-6.305211408452782251e+01, 4.597862992716796882e+00, 3.795183553523849440e+01, -3.221665202021001817e-01, 2.453439925449502901e-01, -1.723074682336617758e-01
1.600081830530295122e+02, -7.998597964877227184e+01, 3.867483584879401803e+01, -1.661103036003729327e-01, 1.003529680278393982e-01, 1.860981676275393071e-01
6.622641175065347996e-01, 4.472067433453234209e+00, -3.152861695650136742e+00, -9.802182822275367080e-01, 7.476250572498059910e-01, 2.577650079027117291e-01
-6.777159036184443153e+01, 3.977865442734402990e+01, -9.035761584270245805e+01, -4.876859404150799687e-02, 9.691553382811657347e-02, 5.990284664266940645e-02
-2.600937690418682613e-01, 5.930534291815395820e-01, -2.594957605142154122e-01, -1.662230085275476910e+01, -8.737277359405606347e+00, 3.117447129435389819e+00
1.698122831903963945e-02, -2.438860383904068937e-02, -1.345386383599914484e-02, 2.946221389953322145e+01, -1.931790819102877776e+01, 7.220538298321287130e+01
3.714667502160259538e+00, -5.750598154326560518e+00, 2.292429248023466926e+00, -5.858504904861609575e+00, 2.641448580136691038e-01, 1.458611788809630161e+00
-1.703633247408499187e+02, -5.897655342869275046e+02, -8.053067012948737329e+02, 2.340317660047644688e-01, -1.532987210088676278e-01, 1.323988043745518151e-01
6.945080873575744107e-01, -1.555265733104053805e+00, -1.982462326930266139e+00, 6.967600275852159353e-01, 7.569564846082166287e-01, -1.174573258980147417e+00
-1.442904224386615226e+02, -5.023270711245777420e+01, -6.074474919550573304e+01, -3.827357921784330097e-02, 1.145987775791860869e-01, -6.098630485834254100e-02
-1.718683787291152454e+00, -1.007079200728640132e+02, 9.275425031432652645e+01, -2.148959652737958415e-01, 1.946008369774727964e-01, 5.304138106677783737e-01
4.008931153325767127e+01, -1.172708030992690720e+00, 3.388894490417939664e+01, -3.814043139794873749e+00, -5.758142708185244318e-01, 1.727798507674908890e-01
-1.898178888424951810e-03, -3.125326337965905147e-03, -1.612618498210703286e-03, 8.790828906431501721e+00, -8.798308669751116196e-02, -2.115815276976253045e+01
3.285639554911554128e-01, 2.261684325962088071e-01, -2.411746286536925465e-01, -1.913946210678217597e+01, -4.938217041782080763e+00, -2.059678408019441065e+01
5.364743027753868176e+01, 3.146296678151644599e+01, 4.226899230044076461e+01, 1.255235506995374450e+00, 4.819380121288102115e-01, 2.225533857011831873e-01
-4.128370017408851567e+00, 2.131362748116472083e+00, -9.682548982533865090e-01, 2.401563572570487581e-01, -7.211169018544479892e-01, -3.720552773190508589e-01
1.570761222103032217e+01, 5.450599058553658338e+00, -1.692601093245025723e+01, -1.455745480129402858e-01, 2.806328084145912616e-01, -7.658605280817293304e-02
-6.900479133922760022e-01, 4.758234542197473105e-01, 7.785740947098418463e-02, -4.035197257719131514e+00, 4.874224325541785419e+00, 1.468471961216723187e+00
-5.934149492205131882e-01, -6.518954567087923424e-01, 2.694191192678101476e-01, -1.150963967606388971e+00, 2.656303846297210569e+01, 3.393056953084761318e+01
-9.232955215979890551e-02, 6.289595124573903184e-02, 7.382375548497319140e-02, -9.312877836154788369e+00, 4.332695643648182049e+00, -1.004199991526911084e+01
1.051452638052716004e+01, 1.145788847230086915e+01, 7.099940941867839861e+00, -4.593053273358528310e-01, 7.226187305759279589e-01, -8.014311001899799836e-01
-5.940079831115760953e+02, -7.545725570001370670e+02, 5.775211241262050521e+01, -7.178059862291515103e-02, 2.585681557294208788e-02, -1.102059842147644769e-01
9.572226749221293685e-02, -1.746559037693529437e-01, 2.463421214287360161e-01, -2.448152239893446236e+01, -4.231530354043278042e-01, 7.838054929384478342e+00
3.590214289540386711e-02, 1.667779496118504678e-01, -1.658912910763364959e-02, 2.776010843898187641e+00, -3.901574957105097274e-01, 1.893487491291902858e+00
-5.500105607142569131e-02, 8.528695050531492905e-02, 1.217150396982614145e-02, 3.288248904761240254e+01, 2.666458591737333705e+01, -3.775110302660362294e+01
1.520592405872419590e+02, 1.081855528439533884e+02, 1.527895124484723510e+02, -6.765066090169736396e-03, 2.728811577139446110e-01, 7.352416441044733186e-02
3.497584196083566965e+00, -2.070659661508476579e-01, 2.080379937519673650e+00, 1.555524617949533006e+00, 3.109280059303534127e-01, -2.202114006325403828e-01
-4.985472645678655113e+01, -8.794659328108203056e+00, -6.461959078427895520e+01, -2.146970178671294138e-01, -2.106385336624085891e-01, 4.622561192574459188e-01
4.519457452693420123e+02, -5.229010771132038826e+02, -1.413929436682136895e+02, 3.328411700427101882e-01, -1.656307507360386400e-01, 2.263794304565476256e-01
8.030277260357282287e+00, 9.801961343530136261e+00, -3.501908233828943651e+01, -4.622809298580354831e-01, -4.059508582597362580e-01, -3.726798858837149786e-01
-4.355968827395793852e+01, 6.459049489355884077e+00, 5.574852436551422841e+01, 8.231159980070808235e-02, 1.820060064579457348e-01, -8.258235499940548563e-02
-2.525916385343594328e+01, -1.001172053523213918e+02, -1.693435990400812230e+01, 1.465513988847436944e-01, 1.849764407584664205e-02, 1.137365279440501059e-01
-7.276112834920962946e+00, 4.756829212961322106e+00, -7.079615697643574235e-01, -1.584556779075292798e+00, 8.641734302640776896e-03, 1.899144101929082229e+00
-3.990904807941114907e+00, 8.442586165154478905e+00, 2.196450058096218783e+01, 1.468453294662050608e-02, -2.177656101119290928e-03, 3.478396434278711175e-02
-4.597789473170291217e+02, -9.180835221572317550e+02, -2.656458904776964118e+03, 5.183704491218259214e-02, -1.073230805146099115e-01, 4.199540992705554782e-02
-7.271045700428572199e-03, -9.017856265721570924e-03, 1.903453166681420491e-02, -5.280362937036530724e+01, 7.795732863109290633e+01, 1.676271251320993372e+01
1.026428648941862587e+00, -9.613730221172962498e-01, -1.124483188898891983e+00, -1.015963210205459877e+00, 6.365001026294986097e+00, -1.022126414583951259e+00
